65.921199,3.726037,0.352763,0.006971,11.200000
65.896637,3.746366,0.356998,0.007055,11.300000
65.871950,3.766796,0.361255,0.007140,11.400000
65.847137,3.787328,0.365535,0.007225,11.500000
65.822199,3.807962,0.369839,0.007311,11.600000
65.797134,3.828700,0.374166,0.007397,11.700000
65.771942,3.849541,0.378517,0.007483,11.800000
65.746623,3.870486,0.382892,0.007570,11.900000
65.721176,3.891535,0.387290,0.007658,12.000000
65.695600,3.912688,0.391712,0.007746,12.100000
65.669895,3.933946,0.396158,0.007834,12.200000
65.644061,3.955310,0.400629,0.007923,12.300000
65.618097,3.976780,0.405123,0.008013,12.400000
65.592002,3.998356,0.409642,0.008102,12.500000
65.565776,4.020038,0.414186,0.008193,12.600000
65.539418,4.041827,0.418754,0.008284,12.700000
65.512928,4.063724,0.423347,0.008375,12.800000
65.486306,4.085729,0.427965,0.008467,12.900000
65.459550,4.107842,0.432608,0.008559,13.000000
65.432660,4.130064,0.437276,0.008652,13.100000
65.405636,4.152395,0.441969,0.008746,13.200000
65.378477,4.174835,0.446688,0.008839,13.300000
65.351183,4.197386,0.451432,0.008934,13.400000
65.323752,4.220046,0.456202,0.009029,13.500000
65.296185,4.242818,0.460997,0.009124,13.600000
65.268481,4.265700,0.465819,0.009220,13.700000
65.240640,4.288694,0.470666,0.009316,13.800000
65.212660,4.311801,0.475540,0.009413,13.900000
65.184542,4.335019,0.480439,0.009511,14.000000
65.156284,4.358351,0.485365,0.009609,14.100000
65.127887,4.381795,0.490318,0.009707,14.200000
65.099349,4.405354,0.495297,0.009806,14.300000
65.070670,4.429026,0.500304,0.009906,14.400000
65.041850,4.452813,0.505337,0.010006,14.500000
65.012888,4.476715,0.510397,0.010107,14.600000
64.983784,4.500732,0.515484,0.010208,14.700000
64.954536,4.524865,0.520598,0.010310,14.800000
64.925145,4.549115,0.525740,0.010412,14.900000
64.895610,4.573480,0.530910,0.010515,15.000000
64.865930,4.597963,0.536107,0.010618,15.100000
64.836105,4.622563,0.541332,0.010722,15.200000
64.806134,4.647281,0.546585,0.010827,15.300000
64.776017,4.672117,0.551866,0.010932,15.400000
64.745753,4.697072,0.557175,0.011037,15.500000
64.715341,4.722146,0.562512,0.011143,15.600000
64.684782,4.747340,0.567878,0.011250,15.700000
